Time,3D wind speed (m/s),Wind direction (deg),u (m/s),v (m/s),w (m/s),temp (degC),Drive tracker angle (deg),Drive torque north (kNm),Panel defl mid (mm),Drag force (kN),Lift force (kN),Drag force tracker angle (kN),Lift force tracker angle (kN)
2019-11-15 22:18:35.031901,6.014178,253.31291,-5.7488723,-1.7233315,-0.38849935,13.693364,10.387482,-0.80753154,0.16983856,0.17017764,0.9651253,0.17670068,0.9639524
2019-11-15 22:18:35.051902,6.014203,253.3152,-5.7489786,-1.7231154,-0.38827774,13.695896,10.381908,-0.831496,0.16812271,0.17522787,0.9937666,0.18184793,0.9925766
2019-11-15 22:18:35.071903,6.014341,253.31575,-5.749125,-1.7230965,-0.388321,13.693915,10.385274,-0.87707096,0.15188877,0.18483225,1.0482358,0.19187666,1.0469693
2019-11-15 22:18:35.091903,6.0137143,253.3194,-5.7486334,-1.722552,-0.38831487,13.694718,10.385274,-0.9320619,0.14574622,0.19642094,1.1139585,0.20390701,1.1126126
2019-11-15 22:18:35.111904,6.0138645,253.31993,-5.7487893,-1.7225388,-0.38838464,13.695019,10.385109,-0.97975934,0.1849521,0.2064726,1.1709642,0.2143384,1.1695501
2019-11-15 22:18:35.131904,6.014729,253.31467,-5.7494674,-1.7233186,-0.3882888,13.695445,10.385274,-1.0357536,0.15347926,0.21827273,1.2378861,0.22659163,1.2363905
2019-11-15 22:18:35.151905,6.013476,253.30305,-5.747902,-1.7241191,-0.38849404,13.694367,10.383287,-1.0819846,0.15435678,0.22801536,1.2931395,0.23666082,1.2915852
2019-11-15 22:18:35.171906,6.0136514,253.31439,-5.748402,-1.7230291,-0.3886456,13.69364,10.385385,-1.1203432,0.1682324,0.23609897,1.3389838,0.24509989,1.3373655
2019-11-15 22:18:35.191906,6.0009193,247.37277,-5.526777,-2.303659,0.39865324,13.522815,10.386212,-1.1475493,0.1531267,0.24183233,1.3714993,0.25107157,1.369838
2019-11-15 22:18:35.211907,6.001508,247.37102,-5.5272455,-2.3040524,0.39874896,13.522564,10.384281,-1.1697,0.15225703,0.24650034,1.3979728,0.25587088,1.3962882
2019-11-15 22:18:35.231908,6.001934,247.37778,-5.5279083,-2.3035612,0.3988056,13.522564,10.385109,-1.1855606,0.13606226,0.24984276,1.4169286,0.2593608,1.4152174
2019-11-15 22:18:35.251908,6.0016584,247.3775,-5.5276394,-2.3034801,0.3988533,13.5234165,10.38395,-1.1957484,0.1682089,0.25198975,1.4291047,0.2615607,1.4273841
2019-11-15 22:18:35.271909,6.002385,247.37589,-5.5282474,-2.303919,0.39883554,13.522564,10.385274,-1.1897669,0.16900806,0.2507292,1.421956,0.26028508,1.4202378
2019-11-15 22:18:35.291910,6.0017085,247.3798,-5.527783,-2.30328,0.39877802,13.522639,10.386985,-1.1849817,0.18316574,0.24972077,1.4162369,0.25928047,1.4145179
2019-11-15 22:18:35.311910,6.0021973,247.37386,-5.5279903,-2.3040411,0.39886084,13.522013,10.387205,-1.1688125,0.2000108,0.2463133,1.3969121,0.25574794,1.3952156
2019-11-15 22:18:35.331911,6.001984,247.36697,-5.52752,-2.3046246,0.39879003,13.523291,10.389965,-1.1523345,0.1688827,0.24284075,1.3772182,0.25220865,1.3755336
2019-11-15 22:18:35.351912,6.002072,247.3775,-5.5280247,-2.3036406,0.3988116,13.52284,10.3855505,-1.1163299,0.15183394,0.23525321,1.3341874,0.24422574,1.3325741
2019-11-15 22:18:35.371912,6.002335,247.38075,-5.5284004,-2.303429,0.39878505,13.522564,10.385219,-1.0899729,0.16974454,0.22969879,1.3026866,0.23845193,1.3011128
2019-11-15 22:18:35.391913,6.0015206,247.37575,-5.527447,-2.3036013,0.39874038,13.52289,10.387592,-1.0484498,0.15334608,0.2209483,1.2530599,0.22941983,1.2515366
2019-11-15 22:18:35.411914,6.001947,247.36697,-5.527489,-2.3046117,0.39874038,13.522062,10.387702,-1.0191599,0.17174244,0.2147758,1.218054,0.223013,1.2165729
2019-11-15 22:18:35.431914,5.8448977,251.93471,-5.5554676,-1.8120837,-0.12634628,13.812997,10.384723,-0.99666184,0.1690629,0.2100346,1.1911654,0.21802811,1.1897283
2019-11-15 22:18:35.451915,5.8430934,251.99321,-5.5554714,-1.8058093,-0.13240477,13.81573,10.386102,-0.9873616,0.19858484,0.2080747,1.1800501,0.21602196,1.1786212
2019-11-15 22:18:35.471916,5.8431435,251.9851,-5.5552597,-1.8066103,-0.1325619,13.815906,10.387426,-0.9858566,0.24544545,0.20775752,1.1782515,0.21571988,1.1768197
2019-11-15 22:18:35.491916,5.8427424,251.99524,-5.555201,-1.8055047,-0.13240796,13.815805,10.390516,-0.9823835,0.23164816,0.20702562,1.1741005,0.21502316,1.1726623
2019-11-15 22:18:35.511917,5.8437324,251.987,-5.5558834,-1.8066111,-0.13238303,13.81573,10.384391,-0.9884421,0.18158309,0.2083024,1.1813415,0.21622314,1.1799175
2019-11-15 22:18:35.531918,5.842567,251.98605,-5.5547447,-1.8063402,-0.13242349,13.815304,10.38726,-0.9948481,0.16900022,0.20965238,1.1889976,0.21768393,1.1875535
2019-11-15 22:18:35.551919,5.84367,251.99199,-5.55598,-1.8061063,-0.13245127,13.8160305,10.387151,-1.0083933,0.23184404,0.21250688,1.2051864,0.22064547,1.2037228
2019-11-15 22:18:35.571919,5.8433313,251.98659,-5.5554867,-1.806526,-0.13246588,13.815304,10.387923,-1.0384164,0.24693409,0.21883388,1.2410685,0.22723147,1.2395585
2019-11-15 22:18:35.591920,5.844196,251.98915,-5.5563917,-1.8065449,-0.13241583,13.816332,10.38544,-1.052849,0.23055129,0.2218754,1.2583178,0.23033527,1.2567967
2019-11-15 22:18:35.611920,5.843419,251.9874,-5.555595,-1.8064733,-0.13253194,13.817385,10.388033,-1.0688254,0.17943633,0.22524221,1.277412,0.2338882,1.2758572
2019-11-15 22:18:35.631921,5.843369,251.99767,-5.5558696,-1.8054612,-0.1326088,13.816708,10.385329,-1.0911305,0.18504612,0.22994275,1.3040701,0.23870769,1.3024942
2019-11-15 22:18:35.651922,5.8428926,251.9874,-5.555095,-1.8063108,-0.1325005,13.815002,10.389137,-1.0817145,0.23160116,0.22795844,1.2928165,0.23673356,1.2912385
2019-11-15 22:18:35.671922,5.84372,251.98186,-5.555705,-1.8071036,-0.13258891,13.815529,10.385274,-1.0935616,0.23388112,0.23045509,1.3069756,0.23923829,1.3053966
2019-11-15 22:18:35.691923,6.9178104,269.799,-6.8812966,-0.024140231,0.7094171,13.425418,10.387095,-1.0961472,0.18955119,0.23099995,1.3100659,0.23984553,1.3084753
2019-11-15 22:18:35.711924,6.918976,269.802,-6.8824115,-0.02378314,0.70998126,13.425268,10.384005,-1.0854963,0.19919597,0.22875541,1.2973363,0.23744515,1.2957741
2019-11-15 22:18:35.731924,6.9193645,269.80106,-6.882816,-0.02389941,0.70984393,13.425067,10.387205,-1.088738,0.23001851,0.22943854,1.3012106,0.23822682,1.2996304
2019-11-15 22:18:35.751925,6.9194646,269.7951,-6.882905,-0.02461521,0.7099302,13.426045,10.388916,-1.0877346,0.19958772,0.2292271,1.3000114,0.23804604,1.2984256
2019-11-15 22:18:35.771926,6.9191136,269.8058,-6.8825674,-0.023330778,0.7098291,13.424466,10.38097,-1.1028619,0.22454974,0.232415,1.3180909,0.24117401,1.3165164
2019-11-15 22:18:35.791926,6.918988,269.80173,-6.8824444,-0.023816073,0.70978373,13.425218,10.39311,-1.0978452,0.22769937,0.2313578,1.3120952,0.24035466,1.310477
2019-11-15 22:18:35.811927,6.9196153,269.79712,-6.8830686,-0.024372915,0.70982635,13.426572,10.384557,-1.1174489,0.18521066,0.23548904,1.3355247,0.24444743,1.333914
2019-11-15 22:18:35.831928,6.918738,269.79578,-6.882176,-0.02453056,0.70991707,13.424867,10.389633,-1.0916321,0.2263126,0.23004846,1.3046696,0.23891531,1.3030752
2019-11-15 22:18:35.851928,6.9192643,269.80374,-6.8827043,-0.023577388,0.70996743,13.424716,10.388033,-1.0777783,0.20125654,0.22712894,1.2881122,0.23584734,1.2865444
2019-11-15 22:18:35.871929,6.9193892,269.80023,-6.8828273,-0.023997912,0.70997304,13.424416,10.38384,-1.0611074,0.16747242,0.22361574,1.2681878,0.23210658,1.2666613
2019-11-15 22:18:35.891930,6.9194646,269.7916,-6.8829083,-0.025035327,0.70988315,13.424942,10.3883095,-1.0285759,0.28007576,0.2167601,1.2293077,0.22508644,1.2278104
2019-11-15 22:18:35.911930,6.919302,269.7959,-6.8827467,-0.024519466,0.70988816,13.425619,10.383674,-1.0057305,0.23285474,0.21194573,1.2020038,0.21998997,1.2005576
2019-11-15 22:18:35.931931,5.2496986,260.13608,-5.069876,-0.8815448,1.0385418,13.251785,10.387316,-0.99145216,0.17026165,0.20893672,1.184939,0.21694201,1.1834996
2019-11-15 22:18:35.951932,5.257205,260.1662,-5.077821,-0.88017756,1.0388602,13.254493,10.386765,-0.9814187,0.10532591,0.20682229,1.1729475,0.2147353,1.1715246
2019-11-15 22:18:35.971932,5.257531,260.17175,-5.0781603,-0.87973017,1.0392305,13.255696,10.384281,-0.97578454,0.10529456,0.20563495,1.1662138,0.21345203,1.1648084
2019-11-15 22:18:35.991933,5.257719,260.16757,-5.0782914,-0.88013446,1.0391973,13.255696,10.384446,-0.9997876,0.19908628,0.21069333,1.1949012,0.21870613,1.1934606
2019-11-15 22:18:36.011934,5.2577944,260.17377,-5.0784464,-0.8795951,1.0392771,13.255495,10.387482,-1.0122137,0.23119374,0.21331197,1.2097523,0.22148839,1.2082821
2019-11-15 22:18:36.031934,5.257857,260.1677,-5.078445,-0.8801486,1.0391325,13.255095,10.385991,-1.0321262,0.19729993,0.21750829,1.2335508,0.22581348,1.2320576
2019-11-15 22:18:36.051935,5.2581325,260.17136,-5.0787506,-0.8798673,1.0392709,13.255019,10.38991,-1.0208193,0.16914909,0.2151255,1.2200373,0.22342305,1.2185451
2019-11-15 22:18:36.071936,5.257932,260.17932,-5.078674,-0.8791282,1.0392584,13.25344,10.386378,-1.0232891,0.18239008,0.21564597,1.2229891,0.22388834,1.2215071
2019-11-15 22:18:36.091936,5.2577944,260.17093,-5.078436,-0.8798527,1.0391092,13.256172,10.388696,-1.0264534,0.23186755,0.21631281,1.2267709,0.22463019,1.2252752
2019-11-15 22:18:36.111937,5.257957,260.16068,-5.0784082,-0.88078326,1.0392796,13.254091,10.388365,-1.0536209,0.18763947,0.22203806,1.2592403,0.23056835,1.2577065
2019-11-15 22:18:36.131938,5.258208,260.1643,-5.0787377,-0.8805087,1.0391694,13.254618,10.38544,-1.0903587,0.20739129,0.22978011,1.3031478,0.23854136,1.3015724
2019-11-15 22:18:36.151938,5.2577944,260.1708,-5.0784397,-0.87986344,1.0390795,13.252161,10.3857155,-1.1128567,0.20141324,0.2345213,1.3300363,0.24346972,1.3284276
2019-11-15 22:18:36.171939,5.257468,260.16406,-5.078025,-0.88040745,1.038999,13.254643,10.386985,-1.1425326,0.18665227,0.24077514,1.3655035,0.24999237,1.3638463
2019-11-15 22:18:36.191940,6.075032,255.55577,-5.765007,-1.4849477,-1.2106394,13.670701,10.387151,-1.1664971,0.2650014,0.24582537,1.3941448,0.25524,1.392452
2019-11-15 22:18:36.211940,6.0756464,255.56078,-5.7656517,-1.4845773,-1.2111025,13.669548,10.385274,-1.1889565,0.20708573,0.2505584,1.4209874,0.2601078,1.4192704
2019-11-15 22:18:36.231941,6.0755463,255.55267,-5.765356,-1.485369,-1.211037,13.669999,10.386488,-1.2049714,0.16932145,0.25393337,1.4401276,0.26364186,1.438382
2019-11-15 22:18:36.251942,6.074769,255.55159,-5.7646027,-1.4852922,-1.2108169,13.670576,10.386268,-1.2265047,0.22930554,0.25847125,1.4658632,0.26834762,1.4640874
2019-11-15 22:18:36.271942,6.074932,255.56036,-5.764965,-1.4844445,-1.2109514,13.67025,10.386268,-1.2428284,0.1914159,0.26191127,1.4853725,0.27191907,1.4835731
2019-11-15 22:18:36.291943,6.075383,255.5624,-5.7654533,-1.4843504,-1.2110045,13.670701,10.389854,-1.241169,0.19255197,0.26156157,1.4833894,0.27164876,1.4815753
2019-11-15 22:18:36.311944,6.076185,255.55713,-5.7660728,-1.4850757,-1.2111899,13.669974,10.3857155,-1.2420951,0.22661032,0.26175675,1.4844962,0.27174437,1.4827006
2019-11-15 22:18:36.331944,6.0747566,255.55699,-5.7647157,-1.4847409,-1.2108939,13.669699,10.385881,-1.2481152,0.20117037,0.2630254,1.4916911,0.27306575,1.4898859
2019-11-15 22:18:36.351945,6.075095,255.55713,-5.7650495,-1.4848121,-1.2109159,13.670375,10.387482,-1.244372,0.26248637,0.26223657,1.4872174,0.2722883,1.48541
2019-11-15 22:18:36.371946,6.075471,255.55807,-5.765437,-1.4848094,-1.2109596,13.67055,10.386654,-1.2500061,0.26411605,0.2634239,1.4939511,0.27349958,1.4921393
2019-11-15 22:18:36.391946,6.0749574,255.5474,-5.76468,-1.4857605,-1.2108232,13.670701,10.387537,-1.2532477,0.2955262,0.26410702,1.4978254,0.27423188,1.4960047
2019-11-15 22:18:36.411947,6.074882,255.55281,-5.764683,-1.4851809,-1.2111403,13.670852,10.389633,-1.2429441,0.33979344,0.26193568,1.485511,0.27203155,1.4836953
2019-11-15 22:18:36.431948,6.4113493,262.10577,-6.1948466,-0.85896933,-1.4111886,13.467586,10.3857155,-1.2372714,0.34128207,0.26074022,1.4787312,0.27068904,1.4769424
2019-11-15 22:18:36.451948,6.405522,262.01917,-6.1882925,-0.86759645,-1.4081986,13.4738035,10.386765,-1.2156996,0.31421244,0.2561942,1.4529494,0.26599616,1.4511869
2019-11-15 22:18:36.471949,6.406274,262.01053,-6.1888604,-0.868627,-1.4084861,13.474781,10.389413,-1.2102969,0.30618167,0.25505564,1.4464923,0.2648808,1.4447254
2019-11-15 22:18:36.491950,6.4063993,262.01282,-6.189043,-0.8684028,-1.4083945,13.475081,10.383509,-1.1982567,0.32359084,0.25251833,1.4321026,0.26209837,1.4303802
2019-11-15 22:18:36.511950,6.405998,262.01715,-6.1887155,-0.8678785,-1.4083302,13.473377,10.390461,-1.1964816,0.4036793,0.25214422,1.429981,0.26188338,1.4282295
2019-11-15 22:18:36.531951,6.406073,262.02283,-6.188872,-0.8672745,-1.4083556,13.473979,10.386157,-1.1825892,0.40201047,0.24921657,1.4133773,0.2587366,1.4116657
2019-11-15 22:18:36.551952,6.406023,262.01688,-6.188739,-0.8679119,-1.4083208,13.472574,10.384501,-1.1828593,0.3960089,0.2492735,1.4137002,0.2587549,1.4119956
2019-11-15 22:18:36.571952,6.4057097,262.01862,-6.188477,-0.86768246,-1.4081893,13.473678,10.386212,-1.189574,0.4180877,0.25068855,1.4217253,0.26026616,1.4200033
2019-11-15 22:18:36.591953,6.4056845,262.01227,-6.1883135,-0.86836064,-1.4083744,13.473653,10.383784,-1.2156996,0.43383586,0.2561942,1.4529494,0.26592067,1.4512008
2019-11-15 22:18:36.611954,6.406725,262.0147,-6.189346,-0.86823463,-1.4086479,13.474079,10.3869295,-1.2285115,0.51299983,0.25889415,1.4682616,0.2688036,1.4664799
2019-11-15 22:18:36.631954,6.4062486,262.01932,-6.188979,-0.8676776,-1.4084389,13.473202,10.384336,-1.2445264,0.5549244,0.2622691,1.487402,0.27224052,1.4856092
2019-11-15 22:18:36.651955,6.406524,262.01672,-6.1891847,-0.8679924,-1.4085919,13.474004,10.386433,-1.2614288,0.49045876,0.26583108,1.507603,0.27599302,1.5057759
2019-11-15 22:18:36.671956,6.405735,262.01483,-6.1884203,-0.8680928,-1.4082992,13.473427,10.387205,-1.2633197,0.5124749,0.26622957,1.5098629,0.27642706,1.5080293
2019-11-15 22:18:36.691956,6.5153384,266.23956,-6.49988,-0.42721272,-0.1367016,13.327446,10.387316,-1.2642459,0.5446215,0.26642475,1.5109698,0.27663264,1.5091343
2019-11-15 22:18:36.711957,6.5165663,266.23254,-6.5010295,-0.42808843,-0.13783333,13.327496,10.3855505,-1.2737391,0.61990714,0.26842535,1.5223156,0.27866304,1.520475
2019-11-15 22:18:36.731958,6.5159273,266.23227,-6.5003934,-0.42807767,-0.13763964,13.326969,10.384171,-1.289754,0.6665719,0.27180028,1.541456,0.28212962,1.539599
2019-11-15 22:18:36.751958,6.5159273,266.22928,-6.500367,-0.42841837,-0.13781671,13.32742,10.3883095,-1.2950022,0.7121319,0.27290627,1.5477283,0.28338933,1.5458434
2019-11-15 22:18:36.771959,6.515639,266.23862,-6.5001507,-0.4273395,-0.13773295,13.328298,10.387205,-1.2790645,0.7284755,0.2695476,1.5286803,0.27987218,1.5268239
2019-11-15 22:18:36.791960,6.5161653,266.2463,-6.5007358,-0.42650315,-0.13761672,13.327797,10.384667,-1.2752055,0.6796719,0.26873437,1.5240682,0.27896038,1.5222297
2019-11-15 22:18:36.811960,6.5159397,266.23578,-6.5004315,-0.42768168,-0.13767098,13.328875,10.388365,-1.2603483,0.70364666,0.26560336,1.5063117,0.27580735,1.5044768
2019-11-15 22:18:36.831961,6.516115,266.24063,-6.5006423,-0.42714146,-0.137684,13.326794,10.383287,-1.2472277,0.74513257,0.26283836,1.4906304,0.27280417,1.4888388
2019-11-15 22:18:36.851962,6.51609,266.2393,-6.5006056,-0.42729157,-0.1377456,13.328048,10.38384,-1.2322546,0.76109225,0.25968298,1.4727353,0.26954332,1.4709626
2019-11-15 22:18:36.871962,6.515714,266.23618,-6.500203,-0.42762,-0.1379582,13.327847,10.386819,-1.2172045,0.7117715,0.25651133,1.454748,0.26632679,1.4529831
2019-11-15 22:18:36.891963,6.5162907,266.2335,-6.50076,-0.42796484,-0.13785857,13.327596,10.388916,-1.2044698,0.76178956,0.25382763,1.4395281,0.26359305,1.4377722
2019-11-15 22:18:36.911964,6.514812,266.23657,-6.4993057,-0.42751738,-0.13792978,13.327446,10.385274,-1.1867955,0.77192795,0.250103,1.4184045,0.25963503,1.4166907
2019-11-15 22:18:36.931964,6.5156765,266.2536,-6.5003347,-0.4256457,-0.13607813,13.328048,10.38395,-1.1607472,0.78946245,0.24461363,1.3872728,0.25390446,1.3856026
2019-11-15 22:18:36.951965,6.454584,260.56897,-6.337815,-1.0527467,-0.6208732,13.595968,10.384281,-1.1365125,0.76234585,0.23950647,1.3583087,0.24861114,1.3566717
2019-11-15 22:18:36.971966,6.454634,260.5645,-6.337785,-1.0532478,-0.6208505,13.594765,10.38566,-1.1227359,0.7154069,0.2366032,1.3418434,0.24562979,1.3402205
2019-11-15 22:18:36.991966,6.4550223,260.57098,-6.3382897,-1.0525957,-0.6208357,13.597974,10.38384,-1.1200731,0.7072664,0.23604204,1.338661,0.24500473,1.3370496
2019-11-15 22:18:37.011967,6.455198,260.56897,-6.3384104,-1.0528456,-0.6210058,13.595216,10.386543,-1.1000448,0.69755894,0.23182134,1.3147241,0.24068573,1.3131303
2019-11-15 22:18:37.031968,6.455123,260.57004,-6.3383675,-1.0527173,-0.62088215,13.594714,10.383287,-1.0815601,0.71261764,0.2279259,1.292632,0.23656797,1.2910784
2019-11-15 22:18:37.051968,6.454709,260.56625,-6.3378906,-1.0530667,-0.6208546,13.594464,10.385881,-1.0664328,0.65318984,0.22473802,1.2745526,0.23331682,1.2730101
2019-11-15 22:18:37.071969,6.455073,260.56693,-6.3382516,-1.0530491,-0.6209815,13.596846,10.388365,-1.0524246,0.54201245,0.22178593,1.2578105,0.23030652,1.2562783
2019-11-15 22:18:37.091970,6.4553485,260.5633,-6.338455,-1.0534959,-0.6210142,13.597423,10.384612,-1.0467905,0.59065163,0.22059862,1.2510769,0.22899175,1.249568
2019-11-15 22:18:37.111970,6.4557366,260.57275,-6.3390155,-1.0525143,-0.62099326,13.596895,10.388365,-1.0493374,0.57630587,0.22113535,1.2541208,0.22963095,1.2525932
2019-11-15 22:18:37.131971,6.4552855,260.5676,-6.3384647,-1.0530099,-0.6210847,13.597572,10.388199,-1.0503793,0.6185204,0.2213549,1.2553661,0.22985531,1.2538375
2019-11-15 22:18:37.151972,6.455248,260.5668,-6.338413,-1.0530913,-0.62109023,13.594991,10.384336,-1.0595638,0.6199933,0.22329043,1.2663429,0.23177987,1.2648166
2019-11-15 22:18:37.171973,6.4548597,260.56653,-6.338028,-1.0530584,-0.62103146,13.59489,10.385826,-1.04598,0.6262926,0.22042781,1.2501081,0.22884092,1.2485956
2019-11-15 22:18:37.191973,5.9029703,256.3375,-5.725254,-1.3916981,-0.36013708,13.546957,10.382736,-1.0505723,0.6208552,0.2213956,1.2555968,0.22977799,1.2540898
2019-11-15 22:18:37.211974,5.904562,256.34695,-5.727031,-1.3911295,-0.36017236,13.5477085,10.385991,-1.0488358,0.5597899,0.22102962,1.2535213,0.22946927,1.2520038
2019-11-15 22:18:37.231974,5.9044366,256.34235,-5.7267885,-1.3915564,-0.36032772,13.5471325,10.386488,-1.0445522,0.545593,0.22012693,1.2484018,0.22854292,1.2468886
2019-11-15 22:18:37.251975,5.9044366,256.34668,-5.726903,-1.3911272,-0.3601675,13.547308,10.383177,-1.0504179,0.49748668,0.22136307,1.2554122,0.22975384,1.2539037
2019-11-15 22:18:37.271976,5.9032836,256.3464,-5.7257843,-1.3908845,-0.35998482,13.547784,10.386709,-1.051344,0.4795369,0.22155823,1.2565192,0.2300338,1.2549952
2019-11-15 22:18:37.291976,5.9044743,256.34763,-5.7269564,-1.391039,-0.36026818,13.547282,10.386709,-1.0411948,0.46329513,0.2194194,1.2443892,0.22781315,1.24288
2019-11-15 22:18:37.311977,5.90396,256.34897,-5.7264953,-1.3907853,-0.3601553,13.546229,10.384832,-1.0372586,0.42905658,0.21858989,1.2396849,0.22691135,1.2381887
2019-11-15 22:18:37.331978,5.9040356,256.34842,-5.726552,-1.3908569,-0.36022174,13.547031,10.386046,-1.0317403,0.4641413,0.21742697,1.2330896,0.22573026,1.2315966
2019-11-15 22:18:37.351978,5.904424,256.34857,-5.726927,-1.3909335,-0.36033538,13.547935,10.385881,-1.025643,0.4329427,0.21614203,1.2258023,0.22439271,1.2243189
2019-11-15 22:18:37.371979,5.904562,256.33884,-5.7268314,-1.3919399,-0.36022577,13.5471325,10.385937,-1.0387251,0.38594106,0.21889894,1.2414376,0.22725607,1.239935
2019-11-15 22:18:37.391980,5.904863,256.3479,-5.72735,-1.3911058,-0.36012608,13.546931,10.386323,-1.0303897,0.38844824,0.21714234,1.2314754,0.2254407,1.2299832
2019-11-15 22:18:37.411980,5.9038854,256.34262,-5.7262654,-1.3914003,-0.36020413,13.546931,10.384171,-1.0471764,0.40055317,0.22067994,1.2515382,0.22906652,1.2500304
2019-11-15 22:18:37.431981,5.9063163,256.3302,-5.7285175,-1.3932638,-0.3570409,13.5457535,10.386543,-1.0753086,0.3933137,0.22660847,1.2851605,0.23527351,1.2836024
2019-11-15 22:18:37.451982,5.684052,258.71545,-5.533833,-1.104216,-0.6825288,13.499374,10.386765,-1.1018586,0.38489902,0.23220356,1.3168919,0.24108765,1.3152944
2019-11-15 22:18:37.471982,5.684791,258.7218,-5.53468,-1.1037483,-0.6825745,13.498547,10.385329,-1.1187224,0.43468204,0.23575743,1.3370467,0.24474402,1.3354311
2019-11-15 22:18:37.491983,5.684591,258.71802,-5.534417,-1.1040773,-0.682502,13.498622,10.384612,-1.1350846,0.41749224,0.23920555,1.3566022,0.24830662,1.3549659
2019-11-15 22:18:37.511984,5.6842275,258.71655,-5.5340195,-1.1041434,-0.6825956,13.497093,10.384005,-1.1248969,0.34535623,0.23705861,1.3444262,0.24606375,1.3428072
2019-11-15 22:18:37.531984,5.6852045,258.72006,-5.535046,-1.1039969,-0.68264836,13.497093,10.383398,-1.1145161,0.24579802,0.234871,1.3320196,0.24377894,1.3304181
2019-11-15 22:18:37.551985,5.684553,258.7194,-5.534384,-1.1039307,-0.6826993,13.49802,10.387371,-1.102283,0.1833381,0.23229301,1.317399,0.24119444,1.3157984
2019-11-15 22:18:37.571986,5.684177,258.721,-5.5340705,-1.1037064,-0.6824658,13.498923,10.386102,-1.0860752,0.24694975,0.22887741,1.2980281,0.23761922,1.2964565
2019-11-15 22:18:37.591986,5.684891,258.72034,-5.5347486,-1.1039102,-0.6825865,13.499023,10.384777,-1.0675133,0.3351865,0.2249657,1.275844,0.23352866,1.2743044
2019-11-15 22:18:37.611987,5.6843653,258.71155,-5.5340548,-1.1046525,-0.6826364,13.498848,10.387592,-1.0474079,0.25345272,0.22072873,1.2518147,0.22919185,1.2502929
2019-11-15 22:18:37.631988,5.6840644,258.71872,-5.5339003,-1.1039028,-0.68259484,13.4975195,10.387757,-1.0481411,0.15282896,0.22088324,1.2526911,0.22935587,1.2511677
2019-11-15 22:18:37.651989,5.6841397,258.7141,-5.5338883,-1.1043643,-0.68257165,13.497995,10.388033,-1.0482569,0.17041834,0.22090763,1.2528294,0.22938722,1.2513046
2019-11-15 22:18:37.671989,5.6840143,258.71683,-5.5338116,-1.1040745,-0.68261844,13.497544,10.387095,-1.0602584,0.22856905,0.22343682,1.2671732,0.23199278,1.2656348
2019-11-15 22:18:37.691990,5.308899,262.9091,-5.2513685,-0.65324646,-0.42521662,13.620135,10.386819,-1.074035,0.17757161,0.22634009,1.2836384,0.23500103,1.282081
2019-11-15 22:18:37.711990,5.3069315,262.93964,-5.249623,-0.6501876,-0.42689276,13.62179,10.38726,-1.072723,0.15306401,0.2260636,1.2820703,0.23472384,1.280513
2019-11-15 22:18:37.731991,5.306919,262.93924,-5.2496085,-0.650224,-0.426859,13.619534,10.385054,-1.0724529,0.13850676,0.22600667,1.2817473,0.2346154,1.2801996
2019-11-15 22:18:37.751992,5.306405,262.93613,-5.2490535,-0.65044236,-0.42696393,13.620135,10.384171,-1.0844544,0.15369081,0.22853583,1.2960911,0.23722097,1.2945297
2019-11-15 22:18:37.771992,5.306806,262.94705,-5.2495823,-0.6494939,-0.42689028,13.620712,10.38566,-1.1009324,0.18362017,0.23200837,1.3157848,0.24085966,1.3141935
2019-11-15 22:18:37.791993,5.306455,262.94098,-5.2491593,-0.6500057,-0.4269478,13.620135,10.383563,-1.118105,0.2317892,0.23562731,1.3363088,0.24456778,1.3347015
2019-11-15 22:18:37.811994,5.3061543,262.93573,-5.2488093,-0.65045035,-0.4268353,13.619985,10.385605,-1.1470476,0.16948599,0.24172662,1.3708998,0.25094733,1.3692418
2019-11-15 22:18:37.831994,5.307157,262.93668,-5.249804,-0.65048456,-0.42701942,13.619684,10.389302,-1.1743695,0.1366107,0.24748436,1.4035535,0.25701517,1.4018396
2019-11-15 22:18:37.851995,5.306606,262.93436,-5.249234,-0.65063,-0.4269473,13.620411,10.384446,-1.2150434,0.1612515,0.25605592,1.4521651,0.2657939,1.4504145
2019-11-15 22:18:37.871996,5.3069563,262.93976,-5.2496514,-0.650181,-0.426862,13.621364,10.383729,-1.2522444,0.16936062,0.26389557,1.496626,0.273913,1.4948251
2019-11-15 22:18:37.891996,5.3059287,262.93558,-5.2485805,-0.6504372,-0.4268676,13.620788,10.389633,-1.2999418,0.18539086,0.27394724,1.5536319,0.2845061,1.5517331
2019-11-15 22:18:37.911997,5.3071446,262.93503,-5.249782,-0.6506369,-0.42690235,13.619734,10.385605,-1.3295019,0.23348154,0.28017667,1.5889609,0.29086408,1.5870392
2019-11-15 22:18:37.931998,5.3066683,262.93274,-5.2493305,-0.6507919,-0.42629907,13.619258,10.386102,-1.3773922,0.17640421,0.290269,1.6461971,0.3013556,1.6442038
2019-11-15 22:18:37.951998,5.061508,260.6934,-4.992094,-0.81807935,-0.1691309,13.304055,10.383618,-1.4181434,0.20058274,0.29885682,1.6949012,0.3101981,1.6928622
2019-11-15 22:18:37.971999,5.062749,260.68988,-4.99327,-0.81858504,-0.16912168,13.3033285,10.385385,-1.4602453,0.23345803,0.30772927,1.7452193,0.31946096,1.7431102
