Time,3D wind speed (m/s),Wind direction (deg),u (m/s),v (m/s),w (m/s),temp (degC),Drive tracker angle (deg),Drive torque north (kNm),Panel defl mid (mm),Drag force (kN),Lift force (kN),Drag force tracker angle (kN),Lift force tracker angle (kN),AccNW X (g),AccNW Y (g),AccNE X (g),AccNE Y (g)
2019-10-22 03:40:26.381279,5.905452,270.3743,-5.9042087,0.03857086,0.114861056,9.98389,-40.44672,1.3283559,-1.0030553,2.0724533,-2.4698536,2.0916467,-2.4536202,-0.00340077,0.007632091,-0.71432763,-0.65324295
2019-10-22 03:40:26.401280,5.905389,270.37387,-5.904145,0.038525395,0.114943564,9.983914,-40.45097,1.3322535,-0.9807729,2.0785341,-2.4771004,2.0979664,-2.460664,-0.050076693,-0.0001909365,-0.72152555,-0.65060264
2019-10-22 03:40:26.421281,5.9044743,270.36685,-5.9032364,0.037796017,0.11483275,9.983137,-40.450306,1.3323307,-0.9640532,2.0786545,-2.477244,2.0980597,-2.4608307,-0.0010838541,-0.004871469,-0.74730545,-0.6396381
2019-10-22 03:40:26.441281,5.8964915,270.32553,-5.8952317,0.03349428,0.11717009,9.983814,-40.445118,1.3329867,-0.9722485,2.079678,-2.478464,2.0988696,-2.4622326,-0.019300468,-0.004868422,-0.7468603,-0.6399152
2019-10-22 03:40:26.461282,4.4891167,261.09924,-4.4160385,-0.6915921,0.4153,9.934226,-40.44865,1.3569897,-0.9713005,2.1171267,-2.5230932,2.1368184,-2.506438,0.012224701,0.0019089353,-0.7501828,-0.64554334
2019-10-22 03:40:26.481283,4.48948,261.0948,-4.4163594,-0.6919962,0.41513875,9.936232,-40.45174,1.3793721,-0.9232647,2.152047,-2.5647094,2.172201,-2.5476625,-0.007599495,0.0002112444,-0.7165143,-0.6424078
2019-10-22 03:40:26.501283,4.4896684,261.0998,-4.416609,-0.69163835,0.41512093,9.935579,-40.447327,1.3831153,-0.92337435,2.157887,-2.5716693,2.1778986,-2.554744,-0.039388534,-7.089159e-05,-0.73238945,-0.6444433
2019-10-22 03:40:26.521284,4.4892673,261.09818,-4.4161916,-0.6917024,0.41511673,9.934752,-40.4508,1.3990916,-0.9377906,2.1828125,-2.6013746,2.2032123,-2.58412,-0.03228909,-0.000367043,-0.7490822,-0.64957684
2019-10-22 03:40:26.541285,4.4892797,261.10236,-4.416247,-0.691381,0.41519773,9.935103,-40.44738,1.393689,-0.9070777,2.1743836,-2.5913296,2.1945508,-2.5742726,-0.01765023,0.0017852342,-0.72186136,-0.6490012
2019-10-22 03:40:26.561285,4.4888287,261.09317,-4.4156966,-0.69201964,0.41510904,9.934728,-40.452183,1.387669,-0.90769666,2.1649914,-2.580136,2.1852863,-2.5629697,0.046432424,0.0010015909,-0.7919396,-0.64560765
2019-10-22 03:40:26.581286,4.4892297,261.09802,-4.416154,-0.69170725,0.41510385,9.933925,-40.448982,1.362894,-0.90862906,2.1263385,-2.5340714,2.1461303,-2.5173314,0.032734465,-0.0022877615,-0.77067155,-0.6466832
2019-10-22 03:40:26.601287,4.4898434,261.10532,-4.416844,-0.69123924,0.41517937,9.936683,-40.44556,1.3764006,-0.9049388,2.1474109,-2.5591846,2.167247,-2.542408,-0.04036539,-0.0014846184,-0.7649658,-0.64567804
2019-10-22 03:40:26.621287,4.4893174,261.10693,-4.4163437,-0.69103366,0.41515422,9.935354,-40.45058,1.3720785,-0.92281026,2.140668,-2.5511482,2.1606638,-2.5342352,-0.01325528,-0.00027685697,-0.7316116,-0.644911
2019-10-22 03:40:26.641288,4.4895806,261.09668,-4.4164605,-0.6918611,0.41537347,9.933198,-40.445724,1.3703034,-0.92362505,2.1378982,-2.5478477,2.1576538,-2.5311394,0.008000382,-0.0004346825,-0.71378154,-0.6448452
2019-10-22 03:40:26.661289,4.4890666,261.10263,-4.4160466,-0.69132584,0.415117,9.934201,-40.451134,1.3788704,-0.8952,2.1512642,-2.5637765,2.1713839,-2.546759,-0.0029711472,0.0032081015,-0.71022725,-0.6476156
2019-10-22 03:40:26.681289,4.4893174,261.09613,-4.4162073,-0.6918645,0.41522232,9.935053,-40.449146,1.383424,-0.8936487,2.1583686,-2.5722435,2.178466,-2.5552452,-0.009554431,0.004323849,-0.7224266,-0.64974374
2019-10-22 03:40:26.701290,7.601221,275.56406,-7.5637765,0.73684543,0.15780269,9.71474,-40.445065,1.3918366,-0.87693685,2.1714938,-2.5878851,2.1915302,-2.5709395,-0.037688933,-0.0050640283,-0.7280153,-0.64387375
2019-10-22 03:40:26.721291,7.5908823,275.50543,-7.554198,0.72810966,0.15950136,9.71454,-40.449753,1.3942679,-0.8909221,2.1752868,-2.5924056,2.195569,-2.5752509,0.0034226147,-0.0019428609,-0.73501366,-0.643383
2019-10-22 03:40:26.741291,7.591785,275.51663,-7.554952,0.7296731,0.15957215,9.71474,-40.448925,1.4057677,-0.8921992,2.1932285,-2.6137874,2.2136402,-2.5965233,-0.014446646,0.00034164853,-0.77920645,-0.6472252
2019-10-22 03:40:26.761292,7.5911584,275.51675,-7.554333,0.72962785,0.15931982,9.716119,-40.44854,1.4108616,-0.8922619,2.2011757,-2.6232588,2.2216442,-2.6059468,0.0042318897,0.0009717319,-0.7164967,-0.64682406
2019-10-22 03:40:26.781293,7.5906444,275.51123,-7.5538936,0.72885096,0.15924525,9.714615,-40.448376,1.4016771,-0.89246565,2.1868465,-2.6061819,2.207174,-2.5889888,0.01780797,0.0008236562,-0.73691505,-0.6475605
2019-10-22 03:40:26.801293,7.5911207,275.51178,-7.554361,0.7289688,0.15921538,9.71479,-40.447933,1.3619679,-0.9086917,2.1248937,-2.5323493,2.144626,-2.5156598,0.028652744,0.0062884414,-0.7402819,-0.6497284
2019-10-22 03:40:26.821294,7.5908074,275.51556,-7.553997,0.7294391,0.15936826,9.71454,-40.451134,1.3247284,-0.9085899,2.0667937,-2.4631088,2.0861235,-2.446759,-0.01648324,0.00042939707,-0.74266595,-0.6469328
2019-10-22 03:40:26.841295,7.5916843,275.515,-7.5548773,0.7294513,0.15939066,9.715417,-40.448265,1.2912322,-0.9091618,2.0145342,-2.4008284,2.0332556,-2.384994,-0.026997725,-0.0039653433,-0.77125204,-0.6439909
2019-10-22 03:40:26.861295,7.5914464,275.51935,-7.554584,0.72999746,0.15944545,9.716169,-40.449314,1.2552662,-0.89335096,1.9584212,-2.3339555,1.9766638,-2.318526,0.019941458,-0.0032926043,-0.7236404,-0.64251035
2019-10-22 03:40:26.881296,7.591271,275.5065,-7.554571,0.72828734,0.15952149,9.713887,-40.449535,1.235508,-0.90816677,1.9275953,-2.2972183,1.9455593,-2.2820244,0.02291652,0.00050434895,-0.7284704,-0.6457523
2019-10-22 03:40:26.901297,7.5914965,275.50824,-7.5547805,0.72854024,0.15916346,9.71484,-40.4476,1.2305299,-0.93978846,1.9198288,-2.2879627,1.9376436,-2.2728949,-0.0051326677,-0.0023334639,-0.76969635,-0.6441524
2019-10-22 03:40:26.921297,7.5911083,275.51462,-7.5543103,0.72934204,0.15931079,9.714489,-40.448486,1.2258605,-0.9815721,1.9125437,-2.2792807,1.930326,-2.2642403,0.04375048,-0.00280755,-0.7949225,-0.6383298
2019-10-22 03:40:26.941298,7.5919604,275.49664,-7.5553956,0.7270542,0.15889016,9.714866,-40.45086,1.243226,-0.97184896,1.9396367,-2.311569,1.9577662,-2.2962346,0.050461736,-0.009892637,-0.802896,-0.635143
2019-10-22 03:40:26.961299,8.030549,270.07233,-8.030436,0.01013602,0.041436154,9.374117,-40.450527,1.2536068,-1.00141,1.9558324,-2.3308702,1.9740998,-2.3154192,0.033218324,-0.006663002,-0.76895064,-0.6344923
2019-10-22 03:40:26.981299,8.0307,270.07343,-8.030587,0.010289383,0.041352574,9.372738,-40.449368,1.2705865,-1.0202217,1.9823234,-2.362441,2.0007908,-2.3468213,0.029900784,0.0039850418,-0.81638026,-0.64523715
2019-10-22 03:40:27.001300,8.031201,270.0745,-8.031088,0.010443205,0.041494355,9.374493,-40.447327,1.2661486,-1.029984,1.9753996,-2.3541894,1.993719,-2.3386955,0.051628117,0.0031124311,-0.77140117,-0.64360046
2019-10-22 03:40:27.021301,8.030662,270.07422,-8.030549,0.010400383,0.04133551,9.374743,-40.450417,1.2737894,-1.0324912,1.9873205,-2.3683963,2.0058775,-2.3527005,0.007022305,-0.0028032842,-0.7682523,-0.6401954
2019-10-22 03:40:27.041301,8.031038,270.0749,-8.030925,0.010496605,0.04148086,9.374167,-40.44799,1.2986029,-1.0482159,2.0260339,-2.414533,2.0448506,-2.3986177,-0.037908923,-0.0044113984,-0.768146,-0.6404863
2019-10-22 03:40:27.061302,8.030286,270.07248,-8.030171,0.010158661,0.04167942,9.373891,-40.45086,1.325809,-1.0283856,2.0684798,-2.465118,2.0878134,-2.448765,-0.026416972,0.00094309176,-0.7693698,-0.64334553
2019-10-22 03:40:27.081303,8.030725,270.0838,-8.030609,0.011744545,0.041525636,9.374493,-40.449753,1.3888652,-1.0635331,2.1668577,-2.5823605,2.1870613,-2.5652719,-0.017299829,0.001995465,-0.714089,-0.6474602
2019-10-22 03:40:27.101303,8.031214,270.07678,-8.031099,0.010761073,0.041405838,9.375295,-40.448044,1.4433545,-1.0924517,2.25187,-2.6836739,2.2727866,-2.665983,-0.030411549,0.0052202246,-0.65283245,-0.65136206
2019-10-22 03:40:27.121304,8.030975,270.0745,-8.030862,0.010442912,0.041505843,9.373891,-40.449425,1.49302,-1.0951313,2.3293564,-2.7760186,2.3510594,-2.757662,-0.02355282,0.0038576846,-0.7017145,-0.65009284
2019-10-22 03:40:27.141305,8.031351,270.07288,-8.031239,0.010213626,0.04133906,9.371911,-40.450306,1.5414507,-1.1727595,2.4049163,-2.8660674,2.427367,-2.847078,0.004514039,0.0020728544,-0.7754388,-0.6485357
2019-10-22 03:40:27.161305,8.031126,270.07556,-8.031011,0.010592456,0.041561455,9.373264,-40.447052,1.5639488,-1.1821693,2.4400167,-2.9078984,2.462631,-2.888772,-0.024181714,-0.0027722067,-0.7369464,-0.64308524
2019-10-22 03:40:27.181306,8.030512,270.06638,-8.0304,0.009301211,0.04133895,9.372864,-40.451576,1.5698144,-1.1731356,2.4491682,-2.9188051,2.4720962,-2.8994112,-0.038193513,0.0017797499,-0.7175331,-0.6465232
2019-10-22 03:40:27.201307,6.763694,255.16856,-6.5313973,-1.7295029,-0.31180516,9.665955,-40.448486,1.5734034,-1.1731435,2.4547675,-2.9254777,2.4775915,-2.9061735,-0.024181105,0.005559641,-0.7212938,-0.65506107
2019-10-22 03:40:27.221307,6.773494,255.29665,-6.544859,-1.7174205,-0.30904016,9.66613,-40.450195,1.5640645,-1.2018663,2.4401975,-2.9081137,2.462972,-2.8888507,0.0028668472,0.0068862285,-0.71191376,-0.65416384
2019-10-22 03:40:27.241308,6.7742333,255.29826,-6.545623,-1.717424,-0.3090513,9.66643,-40.45047,1.5440748,-1.2212029,2.4090102,-2.8709462,2.4315073,-2.851918,0.0015444623,0.0034555036,-0.71597356,-0.6509816
2019-10-22 03:40:27.261309,6.77298,255.29935,-6.5444307,-1.7169777,-0.30931354,9.665929,-40.447437,1.5197245,-1.2658854,2.3710196,-2.825671,2.3930135,-2.8070695,-0.036972895,-0.0020824054,-0.7312246,-0.64625984
2019-10-22 03:40:27.281309,6.7740955,255.29907,-6.545504,-1.717296,-0.30925152,9.666906,-40.451576,1.4980754,-1.2833728,2.3372436,-2.7854183,2.3591237,-2.766911,-0.040771246,-0.0045296154,-0.71970373,-0.6440582
2019-10-22 03:40:27.301310,6.773619,255.29718,-6.5449944,-1.7173924,-0.3090846,9.665378,-40.45163,1.4727988,-1.2667236,2.297808,-2.7384207,2.3193216,-2.7202234,0.01729425,0.00033860168,-0.7429237,-0.647092
2019-10-22 03:40:27.321311,6.773682,255.29436,-6.544963,-1.7177278,-0.30925846,9.667057,-40.4508,1.4616848,-1.3281807,2.2804682,-2.7177563,2.3017807,-2.6997297,0.03353765,-0.0014645093,-0.7594122,-0.6456597
2019-10-22 03:40:27.341311,6.7741957,255.29745,-6.545551,-1.7175053,-0.30929807,9.667785,-40.44992,1.4622251,-1.3605781,2.2813113,-2.7187605,2.30259,-2.7007627,0.038872283,0.0014025529,-0.7485285,-0.64543
2019-10-22 03:40:27.361312,6.774108,255.30002,-6.5455446,-1.71719,-0.30925855,9.666455,-40.447712,1.4861896,-1.3915495,2.3186998,-2.7633188,2.3402214,-2.7451162,0.016318,-0.00437118,-0.79911155,-0.64387065
2019-10-22 03:40:27.381313,6.7737193,255.29083,-6.544896,-1.7181407,-0.3091989,9.666606,-40.452515,1.5056005,-1.4076658,2.348984,-2.7994099,2.3710198,-2.7807708,0.03929764,-0.0047337525,-0.80054104,-0.6409617
2019-10-22 03:40:27.401313,6.7735944,255.29773,-6.5449886,-1.7173245,-0.3090254,9.667032,-40.450363,1.4989244,-1.4718337,2.3385682,-2.7869968,2.3604023,-2.768529,0.030436441,-0.0034577423,-0.7796179,-0.64233196
2019-10-22 03:40:27.421314,6.773732,255.2999,-6.545178,-1.7171073,-0.3092414,9.664099,-40.448208,1.5084175,-1.5159444,2.3533788,-2.8046477,2.3752463,-2.7861524,0.064371765,0.0016335023,-0.7624395,-0.64400846
2019-10-22 03:40:27.441315,6.7731557,255.29907,-6.544595,-1.7170575,-0.3092409,9.663974,-40.449257,1.5132799,-1.4963648,2.3609653,-2.8136885,2.3829546,-2.7950897,0.0047772974,-0.004113419,-0.7927794,-0.6424721
2019-10-22 03:40:27.461315,7.6397567,263.99655,-7.5945096,-0.7986791,0.22676684,9.812111,-40.448097,1.5163285,-1.5003136,2.3657215,-2.8193567,2.3876982,-2.800769,0.027816048,-0.0019459077,-0.7696757,-0.641816
2019-10-22 03:40:27.481316,7.6396565,263.99493,-7.5943847,-0.798882,0.2268521,9.812161,-40.45058,1.5510982,-1.5154742,2.419968,-2.884005,2.4425728,-2.8648853,-0.008032774,-0.0012749968,-0.7622766,-0.6433517
2019-10-22 03:40:27.501317,7.640759,264.0033,-7.595593,-0.7978886,0.2270172,9.812262,-40.44694,1.6013426,-1.5941759,2.4983573,-2.9774263,2.5215068,-2.957847,-0.061879437,-0.0015888198,-0.6963683,-0.645871
2019-10-22 03:40:27.521317,7.6398067,264.0063,-7.5946903,-0.797391,0.22691272,9.8118105,-40.447163,1.6546355,-1.6241131,2.5815032,-3.0765154,2.6054344,-3.0562747,0.0068565495,0.0059063695,-0.72744167,-0.654565
2019-10-22 03:40:27.541318,7.640609,263.99344,-7.5953093,-0.7991807,0.22691245,9.813615,-40.450638,1.702333,-1.6398143,2.655919,-3.1652007,2.680731,-3.144214,0.006502492,0.007866696,-0.7271112,-0.6534772
2019-10-22 03:40:27.561319,7.640308,264.0021,-7.595132,-0.7979976,0.22688748,9.8129635,-40.448486,1.7601025,-1.6252022,2.7460487,-3.2726135,2.771581,-3.2510185,-0.010750671,-0.003333432,-0.7217558,-0.64562297
2019-10-22 03:40:27.581319,7.63997,264.0094,-7.594893,-0.79699486,0.2270058,9.81176,-40.449257,1.8057547,-1.6400023,2.8172736,-3.3574958,2.843513,-3.3353026,-0.017268749,-0.0037916743,-0.79752296,-0.64566505
2019-10-22 03:40:27.601320,7.6406713,263.9925,-7.5953603,-0.79931056,0.22684212,9.813615,-40.444458,1.8250111,-1.6554371,2.847317,-3.3933,2.8735535,-3.3711112,-0.01570931,-0.0003926363,-0.7636021,-0.6474824
2019-10-22 03:40:27.621321,7.6392426,263.9952,-7.593982,-0.79880303,0.22667536,9.811033,-40.44948,1.8494,-1.6819268,2.8853676,-3.4386473,2.912254,-3.4159062,-0.0073094233,0.0055194227,-0.7121203,-0.6530814
2019-10-22 03:40:27.641321,7.640183,263.99655,-7.59493,-0.79872334,0.22688377,9.812412,-40.451134,1.8192612,-1.7020234,2.838346,-3.3826091,2.8648918,-3.360156,-0.02576614,0.008559545,-0.70052063,-0.6570009
2019-10-22 03:40:27.661322,7.640634,263.99817,-7.595405,-0.7985536,0.22677684,9.813741,-40.446114,1.8083402,-1.6544185,2.8213074,-3.3623033,2.847401,-3.3402345,-0.049654383,0.004899089,-0.69470394,-0.6553657
2019-10-22 03:40:27.681323,7.64022,263.98993,-7.594877,-0.7996039,0.22682473,9.811334,-40.44661,1.8067579,-1.6703782,2.818839,-3.3593612,2.8449383,-3.3372872,-0.04189497,0.0016542207,-0.70871747,-0.65200967
2019-10-22 03:40:27.701323,7.740412,260.8812,-7.613801,-1.222095,0.6711935,9.590343,-40.449863,1.8090733,-1.6874583,2.8224516,-3.3636663,2.848774,-3.3414023,-0.014560603,0.00053786405,-0.7230094,-0.6492722
2019-10-22 03:40:27.721324,7.7374296,260.96387,-7.613528,-1.2107887,0.6603067,9.592424,-40.44959,1.8148233,-1.7104851,2.8314223,-3.3743575,2.8578124,-3.3520362,-0.033847924,0.001409256,-0.71110994,-0.65258074
2019-10-22 03:40:27.741325,7.737367,260.97345,-7.6136875,-1.2095076,0.6600787,9.593051,-40.44992,1.8211135,-1.7348282,2.8412359,-3.386053,2.867737,-3.363638,-0.009269235,0.0036328288,-0.7087825,-0.6536471
2019-10-22 03:40:27.761325,7.737555,260.97226,-7.6138177,-1.2096883,0.6604511,9.594681,-40.447548,1.8417206,-1.7491583,2.8733866,-3.4243684,2.9000466,-3.40182,0.03411048,0.0005439577,-0.7485744,-0.65194005
2019-10-22 03:40:27.781326,7.7373295,260.97226,-7.6136146,-1.2096561,0.66020507,9.592976,-40.44876,1.8256285,-1.7204432,2.8482802,-3.394448,2.874779,-3.3720353,0.008688388,-0.0067903595,-0.76617956,-0.6414516
2019-10-22 03:40:27.801327,7.7371917,260.96753,-7.6133757,-1.2102622,0.66023386,9.591747,-40.44876,1.7934058,-1.7640289,2.7980075,-3.3345354,2.8240385,-3.3125184,0.025502788,-0.0033041823,-0.7796959,-0.6450488
2019-10-22 03:40:27.821327,7.738006,260.97305,-7.61428,-1.209654,0.66046524,9.592951,-40.44876,1.7624179,-1.7649299,2.7496612,-3.2769184,2.7752426,-3.255282,0.010834673,-0.0041396217,-0.75984514,-0.6499895
2019-10-22 03:40:27.841328,7.7370286,260.96103,-7.6130605,-1.2110977,0.6604263,9.591247,-40.450638,1.72568,-1.7632219,2.6923442,-3.2086105,2.7174964,-3.1873357,0.0269178,-0.0015242271,-0.7289821,-0.6487853
2019-10-22 03:40:27.861329,7.7379937,260.97183,-7.6142406,-1.2098151,0.66048044,9.5928,-40.45191,1.6867425,-1.7654078,2.6315954,-3.136213,2.656249,-3.1153595,-0.016568556,0.0020344644,-0.7166145,-0.6525333
2019-10-22 03:40:27.881329,7.737643,260.9647,-7.6137547,-1.2107093,0.6603289,9.59255,-40.45058,1.6609257,-1.764264,2.591317,-3.088211,2.6155224,-3.0677373,-0.07321843,0.0038040604,-0.68309665,-0.65355295
2019-10-22 03:40:27.901330,7.738044,260.9686,-7.6142416,-1.2102545,0.6602458,9.593502,-40.448208,1.6447951,-1.7652277,2.5661504,-3.0582187,2.589995,-3.0380514,-0.006537321,-0.0018855806,-0.72983867,-0.6453941
2019-10-22 03:40:27.921331,7.7374296,260.96954,-7.6136727,-1.2100376,0.66000706,9.5924,-40.446995,1.6390066,-1.7650945,2.5571194,-3.0474563,2.580816,-3.0274143,0.056678776,-0.004719737,-0.7757654,-0.6415772
2019-10-22 03:40:27.941331,7.7374425,260.96237,-7.6135454,-1.2109926,0.65988266,9.592174,-40.45014,1.6189398,-1.7492366,2.525812,-3.0101452,2.5493827,-2.9902084,0.01584572,-0.0069189356,-0.74393785,-0.6429735
2019-10-22 03:40:27.961332,7.5907574,255.68575,-7.3541584,-1.8764989,-0.121255845,9.3732395,-40.449036,1.594435,-1.7252461,2.48758,-2.9645824,2.5107374,-2.9449964,0.024537507,-0.0004785568,-0.7586581,-0.64844465
2019-10-22 03:40:27.981333,7.590795,255.69588,-7.354523,-1.8752099,-0.12144104,9.373866,-40.448925,1.5727087,-1.6956537,2.4536836,-2.9241862,2.4765198,-2.9048717,0.057485614,-0.0035217255,-0.8091188,-0.64464384
2019-10-22 03:40:28.001333,7.5915594,255.69304,-7.355172,-1.8757602,-0.121409826,9.373715,-40.452515,1.5247412,-1.6571059,2.3788466,-2.8349988,2.4011626,-2.8161228,0.03475278,-0.006349179,-0.78137094,-0.64024055
2019-10-22 03:40:28.021334,7.591196,255.69359,-7.35484,-1.8756007,-0.121259235,9.372538,-40.448044,1.4978439,-1.6394303,2.3368824,-2.7849877,2.3585887,-2.766629,0.031830125,-0.004502194,-0.78378785,-0.64491254
2019-10-22 03:40:28.041335,7.591584,255.69115,-7.355135,-1.8760121,-0.121298015,9.3724375,-40.450085,1.4590607,-1.6242071,2.276374,-2.712877,2.2976146,-2.6949115,0.021026788,-0.002744176,-0.7847393,-0.64588857
2019-10-22 03:40:28.061335,7.591459,255.68913,-7.3549485,-1.8762372,-0.12131049,9.374743,-40.45152,1.4267222,-1.5779341,2.225921,-2.652749,2.2467563,-2.6351254,-0.058500957,-0.0047337525,-0.7402551,-0.64514065
2019-10-22 03:40:28.081336,7.5919604,255.6971,-7.355692,-1.8753399,-0.12151396,9.37334,-40.449753,1.41638,-1.5313791,2.2097855,-2.6335196,2.2303894,-2.6160927,-0.013393613,-0.00012329698,-0.757484,-0.64669925
2019-10-22 03:40:28.101337,7.591183,255.68953,-7.354689,-1.8761188,-0.121606484,9.373691,-40.451244,1.4122123,-1.500157,2.2032828,-2.6257703,2.2238944,-2.6083367,0.014243624,-0.0027618473,-0.7538327,-0.64440346
2019-10-22 03:40:28.121337,7.591534,255.69643,-7.3552613,-1.8753196,-0.121261016,9.373039,-40.447052,1.4374888,-1.4843775,2.2427185,-2.6727676,2.2635043,-2.6551876,0.010045509,-0.0029550162,-0.7408716,-0.64154655
2019-10-22 03:40:28.141338,7.5913086,255.68831,-7.354773,-1.8763083,-0.12144201,9.375345,-40.449425,1.4680523,-1.438457,2.2904024,-2.7295952,2.3117425,-2.7115457,0.0371154,-0.0009825017,-0.78201646,-0.6429865
2019-10-22 03:40:28.161339,7.5916343,255.69696,-7.3553753,-1.8752779,-0.12123005,9.373064,-40.44843,1.5077615,-1.3601627,2.3523555,-2.8034277,2.3742242,-2.7849312,0.026538758,-0.0029452662,-0.7753929,-0.64216435
2019-10-22 03:40:28.181339,7.591296,255.6902,-7.354823,-1.8760595,-0.12148161,9.372562,-40.45058,1.5470077,-1.3605702,2.413586,-2.8763995,2.4361312,-2.8573303,0.00570967,-0.0053077745,-0.7588248,-0.640915
2019-10-22 03:40:28.201340,6.886243,250.34912,-6.458918,-2.3063836,-0.6191216,9.251124,-40.44887,1.5859065,-1.3379743,2.4742744,-2.9487255,2.4972994,-2.929251,-0.035666965,-0.0015297114,-0.7741569,-0.646599
2019-10-22 03:40:28.221341,6.8962684,250.4202,-6.471706,-2.3019006,-0.61383283,9.249069,-40.45185,1.5860609,-1.2830045,2.4745154,-2.9490125,2.4976947,-2.9294062,-0.025974551,0.0055005327,-0.74830204,-0.6526749
2019-10-22 03:40:28.241341,6.896143,250.41628,-6.471425,-2.3023012,-0.6138872,9.248492,-40.448925,1.5746382,-1.3134276,2.4566944,-2.9277742,2.4795582,-2.9084356,0.0043452373,0.007276222,-0.70343083,-0.65566427
2019-10-22 03:40:28.261342,6.896895,250.41452,-6.47207,-2.3027532,-0.6138427,9.249696,-40.450306,1.5696601,-1.2378598,2.4489274,-2.918518,2.471789,-2.899181,-0.05524314,0.0032903657,-0.68978065,-0.6506417
2019-10-22 03:40:28.281343,6.89593,250.41505,-6.471181,-2.3023674,-0.6138125,9.248617,-40.448154,1.5734805,-1.2654465,2.4548879,-2.9256213,2.477696,-2.9063303,-0.07781631,0.0021849778,-0.66450787,-0.65320694
2019-10-22 03:40:28.301343,6.896694,250.4183,-6.47202,-2.302252,-0.61398864,9.249245,-40.448925,1.5723614,-1.2361283,2.4531417,-2.9235404,2.4759727,-2.9042299,-0.08150558,0.0064736884,-0.68212223,-0.65598273
2019-10-22 03:40:28.321344,6.8965564,250.42087,-6.4719963,-2.3019204,-0.613937,9.249947,-40.447052,1.5790375,-1.1871288,2.4635577,-2.9359539,2.4863904,-2.9166427,-0.031150136,0.0074687814,-0.66187984,-0.6554905
2019-10-22 03:40:28.341345,6.8965564,250.41722,-6.4718566,-2.3023329,-0.61386174,9.249947,-40.449314,1.5624824,-1.2355094,2.437729,-2.905172,2.460436,-2.8859663,-0.007063228,-0.0022109814,-0.70227134,-0.6492653
2019-10-22 03:40:28.361345,6.895955,250.41397,-6.4711666,-2.3025012,-0.61375254,9.250147,-40.452293,1.5571183,-1.2243289,2.4293602,-2.8951986,2.452139,-2.875931,0.0116098225,-0.0030037654,-0.7681575,-0.64822114
2019-10-22 03:40:28.381346,6.896005,250.41628,-6.471293,-2.3022544,-0.61390436,9.250172,-40.44683,1.4990788,-1.2199022,2.338809,-2.787284,2.3604748,-2.7689598,0.016838424,-0.00052608724,-0.7274906,-0.6501273
2019-10-22 03:40:28.401347,6.8962555,250.41856,-6.4716125,-2.302076,-0.6140151,9.24967,-40.449642,1.4505323,-1.190012,2.2630687,-2.6970198,2.284164,-2.6791773,0.015784172,-0.0026369276,-0.7685567,-0.64613354
2019-10-22 03:40:28.421347,6.895892,250.4229,-6.471465,-2.3014708,-0.6137568,9.249245,-40.449146,1.4003265,-1.1467476,2.1847394,-2.6036706,2.2050822,-2.5864646,0.024698997,-0.008923747,-0.7913889,-0.64117986
2019-10-22 03:40:28.441348,6.8962307,250.41776,-6.471582,-2.3021657,-0.61372465,9.24947,-40.450417,1.3394699,-1.2185625,2.089793,-2.490518,2.1093066,-2.474013,-0.0070272735,-0.0049317963,-0.7493606,-0.64058506
2019-10-22 03:40:28.461349,6.871568,253.71944,-6.5611105,-1.9161886,-0.70604485,9.298632,-40.449863,1.2852122,-1.2215084,2.005142,-2.389635,2.023842,-2.3738182,0.07534391,0.00079501607,-0.74139625,-0.6482602
2019-10-22 03:40:28.481349,6.8727713,253.71309,-6.5620685,-1.9172562,-0.7059533,9.297629,-40.44981,1.237013,-1.1725637,1.9299433,-2.3000169,1.9479402,-2.2847948,0.017956052,-0.0037270817,-0.7710333,-0.6411018
2019-10-22 03:40:28.501350,6.872207,253.70808,-6.561334,-1.9176632,-0.70618546,9.299183,-40.451466,1.2061409,-1.1577713,1.8817778,-2.2426155,1.8993899,-2.2277184,-0.019304736,-0.009530674,-0.7369969,-0.63782
2019-10-22 03:40:28.521351,6.871894,253.71606,-6.5613112,-1.916665,-0.70605874,9.299209,-40.447933,1.2052919,-1.1422191,1.8804532,-2.2410367,1.8979156,-2.226267,0.03629028,-0.0035235537,-0.813675,-0.64177465
2019-10-22 03:40:28.541351,6.871292,253.71431,-6.560677,-1.9166969,-0.7060067,9.298707,-40.448376,1.242377,-1.1578575,1.938312,-2.3099904,1.9563296,-2.2947512,0.056514237,-0.0052431817,-0.78622466,-0.6400905
2019-10-22 03:40:28.561352,6.8715053,253.7147,-6.5609045,-1.9167159,-0.7059145,9.297654,-40.44727,1.2719758,-1.1585157,1.9844909,-2.365024,2.0028925,-2.3494606,-0.0071674343,-0.008347287,-0.7782871,-0.64040595
2019-10-22 03:40:28.581353,6.8717184,253.71133,-6.560985,-1.917157,-0.70604396,9.298055,-40.449093,1.309987,-1.1859614,2.0437946,-2.4356995,2.062823,-2.4196053,0.028142072,-0.0053674923,-0.7929913,-0.6442297
2019-10-22 03:40:28.601353,6.872107,253.71971,-6.5616302,-1.9163064,-0.70613927,9.299334,-40.447548,1.3452199,-1.1895185,2.0987637,-2.501209,2.1182368,-2.4847393,0.040989317,-0.0034620077,-0.77226853,-0.64199895
